"productCode","productName","productLine","rating","buyPrice","quantityInStock","productVendor","orderDate","requiredDate","shippedDate","status","quantityOrdered","priceEach","orderLineNumber","customerName","contactLastName","contactFirstName","city","state","country","creditLimit"
"S18_1889","Samsung Galaxy Z Fold6 [12/512 - 12/1TB] - [Silver Shadow, Pink, Navy] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, Layar Besar","Smartphone",4.9,26499000,8826,"Samsung","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",38,67.76,2,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S18_3278","ADVAN Laptop 360 Stylus PRO Intel Core i3-1215U 14”IPS FHD Touchscreen 8GB 256GB WIN 11","Laptop",5,6699000,1917,"ADVAN","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",26,73.17,9,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S18_3482","ADVAN Laptop Workplus Intel i5 12600H 14'' FHD IPS 24GB 512GB Win 11","Laptop",4.8,7999000,9127,"ADVAN","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",29,132.29,8,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S18_3782","Advan Laptop WORKPRO LITE INTEL i3 Notebook 14” 8GB 256GB WIN 11","Laptop",4.9,4799000,7689,"ADVAN","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",43,52.84,12,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S18_4721","Laptop ADVAN Soulmate Celeron N4020 4GB/128GB (upgradable) 14"""" HD","Laptop",4.9,2999000,1249,"ADVAN","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",44,139.87,11,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S24_2360","Samsung Galaxy Tab A9 Plus 5G 8/128GB - Graphite","Tablet",5,4299000,6840,"Samsung","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",35,64.41,15,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S24_3371","Samsung Galaxy Tab S6 Lite 4/128GB [Wifi] 2024 - Gray","Tablet",4.09,4695000,7995,"Samsung","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",30,60.01,5,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S24_3856","Smartwatch HD AMOLED Display BISHON Soul Z Sport - IOS Android Support","Smartwatch",5,494900,6600,"Bishon","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",40,132,1,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S24_4620","Finchy Silicone Strap Huawei watch Fit 3 Replacement rubber Wristband tali pengganti smartwatch","Smartwatch",4.09,99000,7869,"Finchy","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",31,67.1,10,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S32_2206","Portable Speaker KREZT WAS-P20015C Speaker Bluetooth 3 Way Speaker","Speaker BT",5,5600000,9241,"Portable","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",27,36.21,13,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S32_4485","Lenyes LR202 LR203 bluetooth receiver usb wireless adapter car speaker","Speaker BT",4.07,33900,3341,"Lenyes","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",31,87.76,16,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S50_4713","Xiaomi Redmi Mi TV Soundbar Wireless Wired Bluetooth Speaker HiFi 30W","Speaker BT",4.09,469000,600,"Xiaomi","2023-12-24T16:02:17","2023-11-19T04:35:50","2024-07-26T04:22:47","Shipped",34,74.85,14,"Cruz & Sons Co.","Cruz","Arnold","Makati City",,"Philippines",81500
"S18_1129","HP VIVO Y71 RAM 6/128GB 4G Smartphone Android GARANSI 1 TAHUN","Smartphone",4.7,448000,3975,"VIVO","2024-07-29T07:54:54","2024-05-21T23:06:10","2024-05-11T18:56:01","Shipped",26,117.48,4,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S18_1984","SHARP Smartphone Aquos V7plus (6/256gb)","Smartphone",5,1550000,9772,"SHARP","2024-07-29T07:54:54","2024-05-21T23:06:10","2024-05-11T18:56:01","Shipped",38,137.98,3,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S18_2870","smartphone VIVO Y19 ram 8+256 GB","Smartphone",4.8,789000,8164,"VIVO","2024-07-29T07:54:54","2024-05-21T23:06:10","2024-05-11T18:56:01","Shipped",26,126.72,1,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S18_3232","CCA Polaris with MIC In Ear 4 Tuning Switch Single DD Eahone Headset","Earphone/TWS",4.9,130000,8347,"CCA","2024-07-29T07:54:54","2024-05-21T23:06:10","2024-05-11T18:56:01","Shipped",46,160.87,5,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S18_3685","ADVAN Laptop Notebook Soulmate 14 inch RAM 4/256GB","Laptop",4.9,2849000,8990,"ADVAN","2024-07-29T07:54:54","2024-05-21T23:06:10","2024-05-11T18:56:01","Shipped",47,125.74,2,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S24_2972","Samsung Galaxy Tab S9 [Wifi] 8/128GB - Graphite","Tablet",5,10499000,7723,"Samsung","2024-07-29T07:54:54","2024-05-21T23:06:10","2024-05-11T18:56:01","Shipped",29,32.1,6,"Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA",72600
"S18_1589","Sha Smartphone Aquos sense8 NFC ready (SH-M26ID) 8/256GB.","Smartphone",5,3780000,9042,"SHARP","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",37,118.22,16,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S18_1749","OPPO A3 Pro 5G 8GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,3999000,2724,"OPPO","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",42,153,7,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S18_2248","Samsung Galaxy Z Flip6 [12/512] - [Mint, Silver Shadow, Yellow, Blue] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, FlexCam","Smartphone",4.9,17499000,540,"Samsung","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",32,51.46,6,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S18_2325","Samsung Galaxy S24 Ultra [12/512], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",4.8,20854500,9354,"Samsung","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",33,115.69,4,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S18_2795","Versi Global Qin F22 Pro Play Store 4GB 64GB Smartphone Layar Sentuh","Smartphone",5,3978000,548,"Qin","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",31,163.69,1,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S18_4409","Laptop ADVAN Workplus Intel Core i5 1235U GEN 12 16GB 512GB 14” FHD IPS 16:10 Windows 11 Original Notebook","Laptop",4.8,8199000,6553,"ADVAN","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",28,81.91,8,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S18_4933","Xiaomi Google TV A 32 Pro  Smart TV LED HD  Speaker 20W  Dolby Audio  DTS-X, DTS Virtual:X [ Official Store ]","TV",4.9,1999000,3209,"Xiaomi","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",42,62,9,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_1046","Xiaomi Google TV A 55 2025  Layar HDR 4K  Besel Ultra Tipis  Dolby Audio  DTS-X  DTS-Virtual:X  Smart TV [ Official Store ]","TV",5,5799000,1005,"Xiaomi","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",36,72.02,13,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_1628","Official Xiaomi Google TV A Pro 43 2025  Layar QLED 4K  Dolby Audio, DTS-X, DTS Virtual:X","TV",5,3817080,8197,"Xiaomi","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",29,43.27,15,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_1937","Official Xiaomi Smart TV A 55 UHD  4K Ultra HD Dolby Audio™ DTS-X","TV",4.8,5599000,7332,"Xiaomi","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",20,28.88,3,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_2022","Official Xiaomi Smart TV A 43 FHD  Resolusi FHD Dolby Audio™","TV",4.9,2999000,2847,"Xiaomi","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",39,40.77,2,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_2766","Samsung Galaxy Tab A9 LTE 4/64GB - Graphite","Tablet",5,2499000,2350,"Samsung","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",43,82.69,11,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_2887","Samsung Galaxy Tab S9 FE 6/128GB - Gray","Tablet",5,6599000,1452,"Samsung","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",46,112.74,10,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_3191","Samsung Galaxy Tab A9 4/64GB - Kids Edition","Tablet",5,3299000,4695,"Samsung","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",27,80.47,12,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_3432","Apple iPad Air M2 11 Inch 2024 1TB 512GB 256GB 128GB Air 6 6th Gen Blue Pule Starlight Space Grey","Tablet",5,9150000,9446,"Apple","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",37,96.37,14,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S24_3969","DM56 Smartwatch Retina Amoled Smartwatch GPS Compass Altimeter Barometer 5 ATM IP69K","Smartwatch",4.09,899000,2081,"DM56","2024-09-01T09:47:38","2024-06-09T20:36:49","2024-04-28T12:25:39","Shipped",48,35.29,5,"AV Stores, Co.","Ashworth","Rachel","Manchester",,"UK",136800
"S18_1342","OPPO Reno12 5G 12GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,6999000,8693,"OPPO","2024-01-06T03:35:22","2024-09-09T01:26:14","2024-08-07T02:15:32","Shipped",33,87.33,6,"Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA",64600
"S18_1367","hp samsung a14 4g 6/128 fullset smartphone android","Smartphone",4.8,1146000,8635,"Samsung","2024-01-06T03:35:22","2024-09-09T01:26:14","2024-08-07T02:15:32","Shipped",48,48.52,5,"Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA",64600
"S18_2957","Xiaomi Redmi A3 Smartphone 4/128Gb Garansi Resmi","Smartphone",5,1194000,5649,"Xiaomi","2024-01-06T03:35:22","2024-09-09T01:26:14","2024-08-07T02:15:32","Shipped",28,53.09,2,"Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA",64600
"S18_3136","Smartphone VIVO Y17 RAM 8GB + 256GB","Smartphone",4.7,729000,5992,"VIVO","2024-01-06T03:35:22","2024-09-09T01:26:14","2024-08-07T02:15:32","Shipped",43,94.25,1,"Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA",64600
"S18_3320","Laptop ADVAN TBOOK INTEL N100 4Gb/128GB 14"""" HD FREE Windows 11","Laptop",5,2999000,7913,"ADVAN","2024-01-06T03:35:22","2024-09-09T01:26:14","2024-08-07T02:15:32","Shipped",39,91.27,4,"Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA",64600
"S24_4258","Smart Watch Series 8 ULTRA Support IOS & Android Bluetooth Smartwatch Water Resistance","Smartwatch",5,185000,4710,"Smart","2024-01-06T03:35:22","2024-09-09T01:26:14","2024-08-07T02:15:32","Shipped",26,85.7,3,"Mini Wheels Co.","Murphy","Julie","San Francisco","CA","USA",64600
"S10_1949","Samsung Galaxy S24 5G 8/512GB AI Smartphone Online Exclusive","Smartphone",4.9,13299000,7305,"Samsung","2024-07-04T07:43:11","2024-06-05T13:01:26","2024-02-11T06:39:02","Shipped",29,197.16,1,"Volvo Model Replicas, Co","Berglund","Christina ","Luleå",,"Sweden",53100
"S18_2949","OPPO A57 RAM 4/64 GB | A 57 4/64GB SMARTPHONE","Smartphone",4.8,1350000,4189,"OPPO","2024-07-04T07:43:11","2024-06-05T13:01:26","2024-02-11T06:39:02","Shipped",23,85.1,2,"Volvo Model Replicas, Co","Berglund","Christina ","Luleå",,"Sweden",53100
"S12_1666","Samsung Galaxy S24 Ultra [12/512], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",4.8,20854500,1579,"Samsung","2023-10-09T14:42:13","2023-10-29T21:17:13","2023-09-24T23:56:08","Shipped",21,121.64,2,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S18_1097","Samsung Galaxy S23 Ultra [12/256], Smartphone AI, AI Phone, Handphone AI, 50MP Nightography Camera & Snapdragon 8 Gen 2 (4nm), HP flagship Samsung, Android","Smartphone",4.9,16974500,2613,"Samsung","2023-10-09T14:42:13","2023-10-29T21:17:13","2023-09-24T23:56:08","Shipped",49,101.5,4,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S18_4668","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","Laptop",4.9,7099000,6645,"ADVAN","2023-10-09T14:42:13","2023-10-29T21:17:13","2023-09-24T23:56:08","Shipped",50,43.27,3,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S32_3522","Lenyes S220 Speaker Bluetooth Wireless 12W RGB TWS Original Garansi","Speaker BT",4.08,187900,814,"Lenyes","2023-10-09T14:42:13","2023-10-29T21:17:13","2023-09-24T23:56:08","Shipped",23,58.82,1,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S10_4962","ADVAN smartphone NASA PRO 2GB/32GB Android 11","Smartphone",4.9,649000,6791,"ADVAN","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",31,128.53,8,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S18_2319","LUNA V6 smartphone android 12 6/128 fingerint garansi resmi - Biru","Smartphone",5,1299000,8258,"LUNA","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",39,106.78,3,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S18_2432","Samsung Galaxy Z Flip6 Online Exclusive, Smartphone AI, Smartphone Lipat, Android, Kamera 50MP","Smartphone",4.6,17499000,2018,"Samsung","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",45,53.48,6,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S18_3232","CCA Polaris with MIC In Ear 4 Tuning Switch Single DD Eahone Headset","Earphone/TWS",4.9,130000,8347,"CCA","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",48,169.34,4,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S18_4600","ADVAN Notebook Laptop Workpro Intel I5 14'' FHD IPS 8GB 256GB Win 11","Laptop",4.8,6299000,3128,"ADVAN","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",41,105.34,9,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S24_2300","XIAOMI OFFICIAL Xiaomi TV Stick 4K Android TV 11 4K Portabel","TV",4.9,699000,2327,"Xiaomi","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",21,102.23,5,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S24_2840","Advan Tab Sketsa 3 10.1â€ù HD IPS 128GB+RAM 6GB Tiger T606 Android","Tablet",4.09,2229000,2542,"SHARP","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",24,28.64,1,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S32_1268","JETE Kabel Magnetic Charger Smartwatch FR12 FR11 AM1 AM2 - Original","Smartwatch",4.08,50000,5099,"JETE","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",32,88.61,7,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S32_2509","Sony ULT TOWER 10 Bluetooth Karaoke Party Speaker with Powerful Bass","Speaker BT",5,16999000,2874,"Sony","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",28,43.83,2,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S700_2824","Bose Smart Soundbar 600 Portable Wireless Bluetooth Speaker - Black","Speaker BT",4.09,6999000,6934,"Bose","2024-07-20T22:01:06","2024-02-19T17:57:05","2024-05-14T02:03:12","Shipped",42,82.94,10,"La Corne D'abondance, Co.","Bertrand","Marie","Paris",,"France",84300
"S12_4473","Samsung Galaxy Z Flip6 [12/256] - [Mint, Silver Shadow, Yellow, Blue] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, FlexCam","Smartphone",5,15999000,7770,"Samsung","2024-07-29T12:31:26","2023-10-07T12:58:24","2024-05-24T01:42:53","Shipped",46,111.39,5,"Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA",67500
"S18_2238","VIVO V30 Pro 5G 8/256 12/512 RAM 8GB 12GB ROM 256GB 512GB Smartphone","Smartphone",3.4,5100000,4724,"VIVO","2024-07-29T12:31:26","2023-10-07T12:58:24","2024-05-24T01:42:53","Shipped",46,140.81,4,"Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA",67500
"S24_1444","Xiaomi Google TV A 43 2025 FHD  Google TV  Dolby Audio, DTS:X, dan DTS  Smart TV [ Official Store ]","TV",4.8,3099000,3508,"Xiaomi","2024-07-29T12:31:26","2023-10-07T12:58:24","2024-05-24T01:42:53","Shipped",47,56.64,2,"Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA",67500
"S24_4048","Smartwatch GPS DM56 AMOLED | AOD | Raise to Weak | Built-in GPS | Compass | Altimeter | Barometer 5 ATM Wateroof IP69K","Smartwatch",4.09,899000,6582,"AOD","2024-07-29T12:31:26","2023-10-07T12:58:24","2024-05-24T01:42:53","Shipped",44,106.45,1,"Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA",67500
"S50_1392","Edifier Active 2.0 Bluetooth Speaker Set - R1700BT","Speaker BT",5,1599000,1016,"Edifier","2024-07-29T12:31:26","2023-10-07T12:58:24","2024-05-24T01:42:53","Shipped",27,100.7,3,"Classic Legends Inc.","Hernandez","Maria","NYC","NY","USA",67500
"S32_3207","Philips Speaker Bluetooth Nirkabel Mic And Speaker","Speaker BT",5,1890000,8601,"Philips","2024-06-28T00:01:25","2024-09-01T00:43:03","2024-02-20T10:28:37","Shipped",27,60.28,1,"Royale Belge","Cartrain","Pascale ","Charleroi",,"Belgium",23500
"S12_1108","Samsung Galaxy S24 [8/256], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",5,12609500,3619,"Samsung","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",33,195.33,9,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S12_3148","OPPO A3 Pro 5G 8GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,3999000,8998,"OPPO","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",43,148.06,10,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S12_3891","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 4GB/128GB - Blue READY ","Smartphone",5,1358000,1049,"SHARP","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",39,173.02,8,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_3140","Moondrop CHU2 / CHU 2 / CHU II Dynamic Driver in Ear Monitor Eahone","Earphone/TWS",5,286000,3913,"Moondrop","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",26,121.57,5,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_3259","ADVAN Notebook Laptop Workpro Intel i5 12450H 14'' FHD IPS 8GB 512GB Win 11","Laptop",5,6899000,6450,"ADVAN","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",21,81.68,7,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_4027","ADVAN Laptop Workplus AMD Ryzen 5 6600H 14'' FHD IPS 16GB 512GB Win 11 + SSD ADVAN X HIKSEMI","Laptop",4.9,7599000,5545,"ADVAN","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",22,122.08,12,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S18_4522","ADVAN Laptop Notebook INTEL i3 14 inch FHD IPS 8GB+256GB WDS","Laptop",4.9,6199000,8290,"ADVAN","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",23,73.73,4,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S24_2011","Official Xiaomi Smart TV A Pro 43 UHD  4K Ultra HD Dolby Audio™ DTS-X","TV",4.9,3999000,1898,"Xiaomi","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",41,119.2,3,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S50_1514","Eggel Terra 3 Plus + Wateroof Bluetooth Speaker with RGB Lights","Speaker BT",5,699000,1645,"Eggel","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",21,55.65,11,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S700_1938","Bose Smart Ultra Soundbar Dolby Atmos Wireless Bluetooth Speaker","Speaker BT",5,14099000,737,"Bose","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",38,75.35,6,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S700_3962","Xiaomi Redmi Mi TV Soundbar Wireless Wired Bluetooth Speaker HiFi 30W","Speaker BT",4.09,469000,5088,"Xiaomi","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",45,89.38,1,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S72_3212","HiFi Bass Cinema Level Soundbar E350M Wood Wireless Bluetooth Speaker","Speaker BT",4.06,120000,414,"HiFi","2023-10-22T18:23:50","2024-01-18T11:18:03","2024-01-17T13:35:25","Shipped",50,52.42,2,"Dragon Souveniers, Ltd.","Natividad","Eric","Singapore",,"Singapore",103800
"S700_3505","Mini Speaker Bluetooth With Mic Portabel Wireless Microphone Karaoke Rumah Musik Box Set","Speaker BT",4.09,87220,1956,"Mini","2024-01-22T02:46:30","2024-01-05T16:31:46","2023-09-25T22:31:13","Shipped",36,86.15,1,"Enaco Distributors","Saavedra","Eduardo ","Barcelona",,"Spain",60300
"S10_4757","ZTE Nubia Neo 5G Smartphone Gaming 8/256 GB Black Yellow LTE Mecha","Smartphone",4.9,2154000,3252,"ZTE","2024-04-05T02:26:29","2023-09-15T00:12:20","2023-12-27T21:50:34","Shipped",46,112.88,11,"Salzburg Collectables","Pipps","Georg ","Salzburg",,"Austria",71700
"S18_1662","OPPO A54 Smartphone 6GB/128GB (Garansi Resmi) - Flash Promo","Smartphone",4.9,2106000,5330,"OPPO","2024-04-05T02:26:29","2023-09-15T00:12:20","2023-12-27T21:50:34","Shipped",43,151.38,3,"Salzburg Collectables","Pipps","Georg ","Salzburg",,"Austria",71700
